4,-0.000756501,0.0112836,0.0822111
12,-0.000680488,0.00962103,0.116892
14,-5.07482e-05,0.0126311,0.121238
16,-0.000382666,0.01253,0.125987
4,-0.000767179,0.0178035,0.0811406
4,-0.00138116,0.00634813,0.0813307
18,-0.000527078,0.0128067,0.131736
12,-0.000404586,0.0139346,0.11713
16,-0.000471235,0.0124634,0.126077
14,-0.000610819,0.0163115,0.122445
2,-0.000545421,0.0153217,0.0674541
4,-0.000745789,0.0112997,0.0822515
16,-0.000754466,0.00471232,0.12592
12,-0.000816621,0.0100448,0.116944
4,-0.000752581,0.0112656,0.0822186
12,-0.000106974,0.0077617,0.116467
16,-4.39936e-06,0.0177109,0.127046
1,-0.00361377,0.0234674,0.0569362
4,-0.00138233,0.00630418,0.0813554
2,-0.00226036,0.00230094,0.0658255
2,-0.0005495,0.0153841,0.067416
4,-0.000639372,0.0135272,0.082228
18,-0.00045852,0.0129288,0.131665
1,-0.00361031,0.0234977,0.056918
4,-0.00150268,0.0124494,0.0826026
12,-0.000219995,0.0127239,0.116203
4,-0.000567493,0.0133333,0.082235
18,-0.000294796,0.021429,0.130812
12,-0.000213612,0.0131311,0.117126
16,-0.000200087,0.00489587,0.125967
16,-0.00011678,0.0201098,0.125983
1,-0.00412952,0.000751887,0.0573055
16,-0.000716035,0.0204763,0.125825
2,-0.00233627,0.00284777,0.0659928
12,-0.000338774,0.00825718,0.116529
4,-0.000645972,0.0111135,0.082385
16,-0.000758803,0.00471831,0.125919
18,-0.000286828,0.0213742,0.130195
2,-0.000745442,0.0122652,0.067725
4,-0.00119509,0.00661419,0.0812487
18,-0.000264145,0.0215151,0.130117
14,-0.000248455,0.0155587,0.122515
1,-0.00239103,0.0078503,0.0582515
14,-0.000498144,0.0185918,0.121487
1,-0.00438309,0.012315,0.0588824
16,-0.000225271,0.00494693,0.126706
1,-0.004369,0.0123293,0.0589204
18,-0.000636839,0.0207319,0.130429
2,-0.000549961,0.0153869,0.0674131
12,-0.000570925,0.0138724,0.117186
18,-0.000186659,0.0194845,0.131208
1,-0.00270266,0.00772399,0.0582135
16,-0.000363395,0.0124502,0.126009
18,-0.000113773,0.0214092,0.130161
18,-0.00027202,0.012916,0.131698
2,-0.000765819,0.0154868,0.0673668
2,-0.00254305,0.00178984,0.0658642
4,-0.000623547,0.0134967,0.0822362
2,-0.00234318,0.00239128,0.0660074
1,-0.00360454,0.0234713,0.0569803
18,-0.000357361,0.0024542,0.130684
16,-0.00034811,0.0125294,0.126039
18,-0.000289768,0.0213633,0.130187
18,-0.00034759,0.0212508,0.130235
16,-0.000436035,0.0124829,0.126045
14,-0.00027542,0.0154406,0.122458
16,-0.000273944,0.00547989,0.126784
1,-0.00244397,0.0169008,0.0584943
2,-0.00155995,0.0212404,0.0661015
4,-0.000779526,0.0179813,0.0811308
16,-0.000166914,0.0198648,0.126032
18,-0.000442219,0.0128839,0.131702
14,-0.00015817,0.00798998,0.122216
1,-0.00244455,0.016906,0.05849
16,-0.000274533,0.00547462,0.126785
4,-0.000497663,0.0177502,0.0811287
4,-0.000492913,0.0177326,0.0811554
14,-0.000588088,0.0184692,0.121547
16,-0.000652051,0.0181709,0.127068
4,-0.00143137,0.0124222,0.0824416
16,-7.49026e-05,0.0200686,0.125981
1,-0.00361057,0.0235131,0.0568986
2,-0.00218866,0.00257335,0.0660138
12,-0.000199047,0.0126473,0.11606
18,-0.000286489,0.0213497,0.130195
4,-0.000782191,0.0139451,0.0823933
16,-0.000731502,0.0205153,0.125853
2,-0.00226219,0.00232113,0.0658388
18,-8.96432e-05,0.0029558,0.130729
2,-0.00218872,0.00231815,0.0660652
4,-0.0014576,0.00622267,0.0812089
18,-0.000531597,0.00493036,0.131177
14,-0.00056582,0.0185456,0.121489
2,-0.000722952,0.0123626,0.0677893
4,-0.00089047,0.014055,0.0822892
16,-0.000432161,0.0125155,0.126052
12,-0.000156146,0.0125927,0.116039
1,-0.00360143,0.0235345,0.05692
16,-0.000667827,0.00482343,0.126677
1,-0.00210616,0.0164567,0.058532
2,-0.000791098,0.0155049,0.0672632
1,-0.00360594,0.0233977,0.0570701
4,-0.000586943,0.0176561,0.0812526
14,-0.000665087,0.0183909,0.121587
4,-0.000628961,0.0134933,0.0822195
1,-0.00360416,0.0235495,0.0568886
1,-0.00412489,0.000730585,0.057303
2,-0.00217192,0.00250975,0.066016
14,-0.000106531,0.0126834,0.121271
2,-0.000713703,0.00937521,0.0672763
1,-0.00431975,0.0122468,0.059046
4,-0.000578559,0.0132334,0.082206
4,-0.000751502,0.0111869,0.0822406
4,-0.000682748,0.0136678,0.0822789
16,-0.0006423,0.00621283,0.126892
2,-0.00227217,0.00237521,0.0658529
14,-6.69534e-06,0.0125978,0.121179
12,-0.000793788,0.0136763,0.117232
1,-0.00238166,0.0078954,0.0583092
4,-0.000895298,0.0140168,0.0822821
4,-0.000777866,0.0180335,0.0811063
12,-0.000127927,0.0126855,0.116054
18,-0.000316963,0.00409813,0.13031
4,-0.00137861,0.00626686,0.0813508
18,-0.000283357,0.00396411,0.130231
1,-0.00412328,0.000727609,0.0573085
2,-0.000805964,0.0154615,0.0672198
16,-0.000280951,0.0060282,0.126825
14,-0.000119508,0.00828125,0.12232
2,-0.000711843,0.0093778,0.0672841
1,-0.00433642,0.0123526,0.0590093
4,-0.00145478,0.012355,0.0823797
2,-0.000730095,0.0123693,0.0677703
14,-0.000582168,0.0075587,0.12231
1,-0.00413623,0.000611179,0.0572236
16,-0.00070874,0.0202703,0.125924
18,-0.000255514,0.00236323,0.130582
1,-0.00210336,0.016273,0.0585317
18,-0.000442176,0.0128701,0.131678
12,-0.000657033,0.013629,0.117186
1,-0.00251688,0.00785934,0.0581038
1,-0.00236156,0.00802834,0.0582853
12,-0.000815082,0.0100212,0.116953
12,-0.000651212,0.0131259,0.117336
1,-0.00234278,0.00804867,0.0583636
2,-0.00234289,0.0027594,0.0659719
2,-0.000792358,0.0155581,0.0672941
1,-0.00435493,0.0123091,0.0589559
12,-0.000826394,0.0100093,0.11692
12,-9.3477e-05,0.0101381,0.116912
1,-0.00238882,0.00786154,0.0582653
12,-0.000213674,0.00782393,0.116446
16,-0.000699072,0.0205345,0.125851
16,-0.000165417,0.00499063,0.125981
14,-7.72575e-05,0.00726004,0.122165
4,-0.00144592,0.0062352,0.0812636
4,-0.00141747,0.00635647,0.081336
12,-0.000200361,0.0125648,0.116054
16,-0.000105315,0.0201011,0.125989
18,-0.000387211,0.0024625,0.130621
2,-0.000570161,0.0154401,0.0673944
4,-0.00145033,0.0123694,0.0823919
18,-0.000313944,0.0213837,0.130206
4,-0.00118914,0.00654599,0.0812254
1,-0.00435856,0.0123253,0.0589476
1,-0.00434885,0.0123028,0.0589716
18,-9.25397e-05,0.00298129,0.130721
2,-0.00068902,0.0123648,0.0678811
14,-0.000114363,0.00827666,0.122329
2,-0.000554611,0.0153848,0.0673962
16,-0.000577084,0.00441527,0.125794
2,-0.000574161,0.015443,0.067378
14,-0.000716175,0.00762985,0.122345
1,-0.00247339,0.0166501,0.0583856
1,-0.00238686,0.00784151,0.0582616
12,-0.00015029,0.0102121,0.116814
2,-0.000727866,0.00929077,0.0672509
4,-0.000744565,0.0111848,0.0822619
18,-3.19799e-05,0.00284198,0.130732
14,-0.000475643,0.0187706,0.12142
18,-0.000640845,0.00377149,0.130133
14,-0.000507368,0.0186503,0.121418
2,-0.00226568,0.00233565,0.0658402
2,-0.00218137,0.00256328,0.0660319
4,-0.0014405,0.00617327,0.0812302
18,-0.000156984,0.0129277,0.131697
18,-0.000246874,0.0128921,0.13172
4,-0.00144086,0.00636835,0.0812907
2,-0.000716269,0.0123558,0.0678071
18,-0.000242029,0.0128954,0.13173
2,-0.00165348,0.021391,0.066043
2,-0.00168117,0.0213098,0.065985
1,-0.00238649,0.00786037,0.058273
2,-0.00170769,0.0214501,0.0658923
2,-0.00191782,0.0222272,0.0660325
18,-0.000381665,0.00243621,0.130615
4,-0.00117794,0.00657197,0.081277
2,-0.000536702,0.015365,0.0674719
4,-0.00143791,0.0123982,0.0824233
2,-0.000721401,0.00937263,0.0672469
18,-0.000485345,0.00410009,0.130289
18,-0.000308075,0.00399155,0.130266
18,-0.000396387,0.0208039,0.130363
2,-0.00156549,0.0213791,0.0660831
12,-0.000104417,0.0101049,0.116878
12,-0.000403871,0.0138887,0.117115
18,-0.000117093,0.0202982,0.130987
4,-0.000774485,0.0179003,0.0811016
2,-0.0016881,0.0212751,0.0659914
16,-0.000347207,0.0124696,0.126023
18,-0.000533795,0.0202804,0.131102
1,-0.00189338,0.0162907,0.0586316
2,-0.00232943,0.002823,0.0659957
4,-0.00119636,0.00658535,0.0812241
1,-0.00411998,0.000742759,0.0573512
16,-0.000629446,0.0182337,0.127083
12,-0.000258316,0.014666,0.116958
18,-1.77476e-05,0.00391146,0.130228
18,-0.000197848,0.00401209,0.130271
4,-0.000670142,0.0176968,0.0811505
16,-0.000571802,0.0174466,0.12713
16,-0.000631895,0.0182085,0.127076
1,-0.00435451,0.0122281,0.0589507
12,-0.000200157,0.0126686,0.116059
4,-0.00142022,0.00627451,0.0813259
4,-0.0014529,0.0124377,0.0823732
14,-0.000721811,0.0162307,0.122432
1,-0.00210727,0.0164242,0.0585294
18,-0.000344867,0.00245995,0.130671
16,-0.000733251,0.020308,0.125931
12,-0.00011632,0.0101871,0.116885
16,-0.00064824,0.0125152,0.126171
4,-0.000957772,0.0108538,0.082325
16,-0.000153349,0.0167425,0.127231
18,-0.000255362,0.0213441,0.130212
4,-0.000742411,0.0112612,0.0822489
1,-0.00238456,0.00785048,0.0582746
14,-0.000655168,0.0125213,0.121129
4,-0.000631741,0.0176631,0.0812188
1,-0.00210904,0.0166067,0.0585345
1,-0.00435109,0.0123104,0.0589662
16,-0.000428209,0.0125082,0.126051
14,-0.000318639,0.00844818,0.122332
18,-0.000258249,0.00230492,0.130553
4,-0.000774942,0.0178911,0.0811075
1,-0.00248493,0.0166519,0.0583404
2,-0.0005456,0.0153733,0.0674349
2,-0.000703446,0.0123169,0.0678408
18,-0.00016008,0.00376234,0.130166
2,-0.000721137,0.0123238,0.0677931
18,-0.00037527,0.0212966,0.130227
16,-6.59001e-05,0.00474803,0.125911
4,-0.000769484,0.0179476,0.0811318
18,-0.000475281,0.0208864,0.130362
14,-0.000117522,0.0159321,0.122358
2,-0.000772672,0.0154398,0.0673565
2,-0.00078615,0.0154363,0.067305
4,-0.000765162,0.0179045,0.0811386
14,-0.000596194,0.00649396,0.121531
16,-0.000700635,0.0204914,0.125863
14,-0.000605957,0.00641447,0.121502
1,-0.00210481,0.0163065,0.0585085
12,-0.000825495,0.0100559,0.116925
4,-0.000492151,0.0177374,0.081154
18,-0.000384036,0.0128087,0.131694
1,-0.00237956,0.00789318,0.0583157
16,-0.00029971,0.0198095,0.126047
16,-5.65307e-05,0.00473666,0.125909
16,-0.000500285,0.0125773,0.126083
18,-0.000380857,0.012799,0.1317
12,-0.000216961,0.0102782,0.116983
1,-0.00412843,0.000741457,0.0572973
2,-0.000712542,0.0123339,0.0678165
2,-0.000685975,0.0123095,0.0678875
2,-0.000712739,0.0122934,0.0678143
16,-0.000637391,0.018618,0.126969
14,-0.000539351,0.0185706,0.121482
12,-0.000304323,0.00823668,0.11657
2,-0.000716953,0.0123159,0.067804
16,-0.000289051,0.0197406,0.126125
4,-0.000632979,0.0135226,0.0822512
12,-0.000238293,0.0127227,0.116168
12,-0.000818073,0.0100444,0.116942
14,-0.000310754,0.0158719,0.122407
14,-0.000718528,0.00776878,0.122334
18,-0.000527711,0.020943,0.130344
14,-0.000626682,0.0066068,0.121627
16,-0.000277351,0.00595666,0.126842
12,-0.000386104,0.00830082,0.116532
4,-0.00137485,0.00621654,0.0813218
4,-0.00044497,0.0176349,0.0812656
14,-0.000694738,0.00807501,0.122382
12,-3.04579e-05,0.0166548,0.116442
14,-0.000295502,0.0159552,0.122406
12,-0.000167191,0.00797219,0.116532
14,-0.000152803,0.0125458,0.121262
14,-0.000582454,0.00660151,0.12161
18,-0.000522158,0.0209264,0.130358
14,-6.25563e-05,0.0127335,0.121221
14,-0.000694868,0.00701237,0.12226
16,-6.13577e-05,0.00476029,0.12591
1,-0.00237774,0.00783205,0.0582891
12,-0.000574463,0.0139034,0.117186
2,-0.000704165,0.00936905,0.0673089
18,-2.35826e-05,0.00376652,0.130124
14,-0.00011909,0.00832204,0.122321
12,-0.000656532,0.00968988,0.116937
12,-7.44455e-05,0.00779919,0.11647
14,-0.000281347,0.0154753,0.122456
16,-0.000475332,0.0124136,0.126069
2,-0.000910252,0.00921769,0.0672118
14,-0.000340016,0.0059792,0.121424
2,-0.00235235,0.00270812,0.0659669
4,-0.00144401,0.012343,0.0824112
12,-0.000349544,0.0082637,0.116513
14,-0.000283848,0.00833119,0.122318
18,-0.000402619,0.0213063,0.130226
18,-0.000555731,0.00273269,0.130758
12,-0.000652787,0.00945141,0.116879
12,-0.00081004,0.0170085,0.11641
2,-0.000776915,0.0154372,0.0673408
1,-0.00435475,0.012311,0.0589565
12,-0.000161753,0.00783187,0.116458
4,-0.000888216,0.0109717,0.0823255
18,-0.00045564,0.00429864,0.130367
1,-0.00249956,0.00783841,0.0581534
4,-0.0012016,0.00654316,0.0811788
12,-0.000803026,0.0136578,0.117228
4,-0.000650327,0.0135103,0.0821844
2,-0.00191682,0.0222139,0.0660506
14,-0.000657922,0.0126733,0.12113
12,-0.000275149,0.00825379,0.116537
18,-0.000220188,0.00366936,0.130145
16,-0.000500862,0.0125547,0.126081
16,-0.000147723,0.00484198,0.125949
2,-0.000719858,0.00934511,0.0672419
14,-0.000614837,0.0163724,0.122427
18,-0.000477878,0.0208936,0.130377
12,-0.00051078,0.0136297,0.11727
16,-0.00061925,0.00436085,0.125762
18,-0.000166994,0.00377237,0.130175
2,-0.00225715,0.00229165,0.065828
4,-0.000692341,0.0177875,0.0812122
2,-0.000723177,0.012247,0.0677834
2,-0.00145265,0.021413,0.0660405
14,-0.000585531,0.0065102,0.121549
1,-0.00210272,0.0164563,0.058545
18,-0.000582716,0.0201844,0.131085
4,-0.000623264,0.0134525,0.0822645
12,-0.000376975,0.00827469,0.116522
18,-0.000279488,0.0207857,0.13095
14,-0.000274988,0.0190561,0.121364
2,-0.000896547,0.00924987,0.0672752
14,-0.000275125,0.0154438,0.12246
12,-0.000836588,0.0134774,0.117181
18,-0.000280739,0.0215769,0.130115
2,-0.000712715,0.0093926,0.0672865
4,-0.000637585,0.013539,0.0822334
1,-0.00436034,0.0122312,0.0589355
16,-0.000508771,0.00576303,0.126805
2,-0.000779306,0.0154286,0.0673341
14,-0.000604404,0.00664903,0.121608
12,-0.000200916,0.0126823,0.116058
18,-0.000435949,0.00399372,0.130251
4,-0.000801439,0.0138727,0.0823052
18,-1.74889e-05,0.0196826,0.131119
1,-0.00412915,0.000702718,0.0572409
2,-0.00234368,0.00276271,0.0659721
14,-0.000553112,0.018551,0.121476
14,-5.65078e-05,0.0161376,0.122378
1,-0.00433882,0.0123551,0.059003
14,-0.000556107,0.0185356,0.121495
16,-1.50331e-05,0.0204283,0.125839
4,-0.00142931,0.00631396,0.0813319
4,-0.000632981,0.0135956,0.0822357
2,-0.000789537,0.0155031,0.0672699
1,-0.00210082,0.0162359,0.0585612
18,-4.35909e-05,0.00288773,0.130717
16,-0.000340546,0.00519489,0.126046
18,-0.000206713,0.00321308,0.130836
18,-3.56189e-05,0.00376786,0.130112
2,-0.000916284,0.00923459,0.0671933
18,-0.000103492,0.0129214,0.13165
16,-0.000161641,0.0201401,0.125968
4,-0.000982972,0.0180017,0.0811991
2,-0.000549935,0.0153849,0.067414
2,-0.00154505,0.0213329,0.0660991
14,-4.73606e-05,0.00817132,0.122313
4,-0.000563683,0.0133318,0.082248
16,-0.000380483,0.0125557,0.125995
1,-0.0023728,0.00785849,0.0583216
16,-0.000493576,0.012499,0.126044
12,-0.000753884,0.0170619,0.116491
12,-4.3154e-05,0.0168874,0.116371
2,-0.000784715,0.0154754,0.0672982
1,-0.00210551,0.0164267,0.0585345
18,-0.000336014,0.0198722,0.131136
16,-0.000665888,0.0204681,0.125841
18,-0.000332276,0.00482014,0.131089
16,-0.000426093,0.012482,0.126054
1,-0.004124,0.000731958,0.0573103
16,-0.000476923,0.0182866,0.126968
2,-0.00169489,0.0213265,0.0659167
14,-6.53815e-05,0.0126026,0.121212
1,-0.00209161,0.0163356,0.0585473
4,-0.000561923,0.0133251,0.0822562
12,-0.000256704,0.0103832,0.116965
16,-0.000124288,0.0201143,0.125969
12,-9.25402e-05,0.00796265,0.116498
12,-0.000112088,0.00779127,0.116469
16,-0.000197478,0.0201475,0.125969
2,-0.00225448,0.00234069,0.0658853
12,-0.000735468,0.0170762,0.116454
16,-0.000718778,0.0204747,0.12582
4,-0.00143424,0.0124232,0.082434
1,-0.0023818,0.00789582,0.0583089
4,-0.000775376,0.0178018,0.0811642
16,-0.000116151,0.0201312,0.125974
2,-0.000733543,0.0122633,0.0677568
2,-0.000697623,0.0123259,0.0678568
1,-0.00238959,0.00788219,0.0582735
18,-0.000517959,0.0209276,0.130341
4,-0.00078651,0.0111179,0.0822843
1,-0.00210525,0.0164695,0.058528
4,-0.00076756,0.01779,0.08115
14,-0.000165561,0.0125986,0.121241
18,-7.3809e-05,0.00443988,0.131085
14,-0.000685122,0.0069439,0.122244
1,-0.00239113,0.00789053,0.0582724
1,-0.00433442,0.0122631,0.0590072
4,-0.00145539,0.0062264,0.0812177
14,-0.000310944,0.015962,0.122413
4,-0.00145086,0.0124085,0.0823957
14,-0.00054492,0.0186336,0.12147
2,-0.00217131,0.00253557,0.0660429
16,-8.03923e-06,0.00482618,0.12591
12,-9.22996e-05,0.0101744,0.116907
12,-0.000867766,0.0169366,0.116412
2,-0.00232099,0.00291139,0.0660254
2,-0.00191179,0.0222152,0.0660706
2,-0.000727493,0.012399,0.0677775
18,-0.000580648,0.0201701,0.131087
1,-0.00210419,0.0164594,0.0585377
4,-0.000651823,0.0114455,0.0822325
18,-0.000143694,0.0215223,0.130146
1,-0.0043635,0.0122928,0.0589319
2,-0.000731933,0.00928303,0.0672329
16,-0.000466564,0.019026,0.126822
16,-0.000506738,0.00616028,0.12686
4,-0.000805686,0.0139127,0.0823157
18,-0.000552398,0.00261851,0.130767
18,-0.000578562,0.0202055,0.131091
12,-0.000107447,0.00775963,0.116467
18,-0.000286968,0.0213483,0.130194
16,-0.000436686,0.012479,0.126044
14,-0.00061857,0.00657046,0.121538
12,-0.000823282,0.0100956,0.11692
4,-0.0014459,0.0122997,0.0824122
18,-0.00024293,0.0128962,0.131729
12,-0.00082415,0.0100499,0.11693
18,-0.000339566,0.0198418,0.131132
12,-0.000188279,0.0127106,0.116087
18,-0.00024835,0.0130166,0.131721
2,-0.000723799,0.00936416,0.0672348
14,-0.000652998,0.0125575,0.121135
2,-0.000699666,0.012347,0.067852
2,-0.00054626,0.0153655,0.0674353
12,-2.22828e-05,0.00958055,0.116707
2,-0.000745907,0.0123453,0.0677274
18,-7.4357e-05,0.0213505,0.130165
2,-0.00169671,0.0212997,0.0659337
1,-0.00239463,0.00787133,0.0582499
1,-0.00413259,0.000767506,0.0573093
14,-0.000124851,0.0158851,0.122341
12,-0.000395503,0.0145886,0.117067
16,-5.67593e-06,0.00492284,0.125994
14,-0.000535554,0.0186369,0.121477
12,-0.000776549,0.0170632,0.116458
16,-0.000491092,0.0125119,0.126044
14,-4.22188e-05,0.0126259,0.121242
4,-0.0015653,0.0124577,0.0825199
4,-0.000417475,0.0175551,0.0812617
18,-0.000553392,0.0209433,0.130337
2,-0.00157187,0.021406,0.0660694
2,-0.000752073,0.0123818,0.0677113
2,-0.00154669,0.0213381,0.0660878
2,-0.00243138,0.00217675,0.0658122
12,-0.000730416,0.0171136,0.116461
16,-7.41952e-05,0.0200687,0.125983
12,-0.000760521,0.00998404,0.117023
1,-0.00435127,0.0123234,0.0589668
14,-0.000683102,0.0157313,0.122516
4,-0.00119834,0.00648387,0.0811544
12,-0.00013833,0.0126628,0.116066
12,-1.46355e-05,0.016535,0.116451
12,-0.000142446,0.0127422,0.116061
1,-0.00361009,0.0234405,0.0569888
1,-0.00330382,0.0234029,0.0570053
16,-0.000451559,0.0184447,0.126944
16,-7.23922e-05,0.0200834,0.125987
4,-0.000685009,0.017704,0.0812688
2,-0.000731998,0.00928209,0.0672323
4,-0.000769963,0.017924,0.0811102
1,-0.00360412,0.0234471,0.0570135
16,-0.000172868,0.0188392,0.126833
18,-0.000148275,0.00378353,0.130169
16,-0.000469038,0.0125637,0.126085
12,-0.000114818,0.0102877,0.116879
18,-0.000316274,0.0212178,0.130239
1,-0.00413463,0.000640315,0.0572733
12,-0.000366332,0.00827557,0.116522
12,-0.000855544,0.017009,0.116407
16,-0.000331673,0.00566738,0.126813
16,-0.000110804,0.0177545,0.127125
18,-0.000576921,0.0202396,0.131093
2,-0.000725327,0.0123063,0.0677812
16,-0.000433058,0.0123992,0.126041
12,-0.000238049,0.0127334,0.116169
18,-0.000207134,0.021493,0.130115
4,-0.000890721,0.0108588,0.0823379
16,-0.00043478,0.0124717,0.126047
2,-0.0007197,0.00936598,0.0672507
12,-0.000199452,0.0127733,0.116068
14,-0.000515614,0.00610407,0.121455
4,-0.00144172,0.00616408,0.0812198
14,-0.000110001,0.0126578,0.121263
4,-0.00143781,0.0124001,0.0824237
16,-0.000565041,0.0175195,0.127129
14,-0.000472883,0.0188531,0.121399
4,-0.00144581,0.0123847,0.0823857
12,-0.000652581,0.0136754,0.117204
16,-0.000350465,0.01258,0.126037
2,-0.00234324,0.0027618,0.0659728
1,-0.00435719,0.0123914,0.0589569
2,-0.00165209,0.021385,0.0660541
14,-0.000708281,0.00768403,0.122355
12,-0.000238454,0.0127744,0.11617
14,-0.000119146,0.00825477,0.122331
14,-0.00025089,0.015551,0.12251
16,-1.36592e-06,0.00445968,0.125839
4,-0.000443776,0.0176842,0.0812312
2,-0.00156014,0.0214084,0.0661108
2,-0.0023722,0.0017741,0.0660267
14,-0.000257617,0.00832397,0.122339
2,-0.000731998,0.00928209,0.0672323
1,-0.0022518,0.0164625,0.0583401
4,-0.000657655,0.0114455,0.0822146
14,-0.000244569,0.015477,0.122502
4,-0.000975218,0.0179179,0.0812727
2,-0.00218129,0.0025954,0.0660624
16,-0.000260313,0.0196928,0.126113
16,-1.02889e-05,0.0167373,0.127186
2,-0.000746081,0.00927228,0.0671764
12,-0.000844901,0.0169493,0.116437
14,-5.27891e-05,0.0160162,0.122352
16,-0.00023657,0.00499129,0.126709
12,-0.000218719,0.0126789,0.116204
18,-1.11495e-05,0.0206554,0.130892
4,-0.000761535,0.0111777,0.0822053
18,-0.000576391,0.0202156,0.131089
18,-0.000267368,0.00229416,0.130543
16,-0.000111199,0.0201236,0.125988
4,-0.000465228,0.0176319,0.0811855
2,-0.00055261,0.015368,0.0674101
4,-0.000634811,0.0115125,0.0822436
14,-0.000111489,0.0126072,0.121263
14,-0.000685782,0.00668127,0.121646
2,-0.000722035,0.0123137,0.0677903
1,-0.00238731,0.00783469,0.0582564
2,-0.00226114,0.00231648,0.0658381
14,-0.000569124,0.00656919,0.121533
14,-0.000624241,0.0183696,0.121582
1,-0.0041291,0.000751863,0.0573079
1,-0.00210362,0.0163103,0.0585107
16,-0.000439613,0.00520975,0.126734
2,-0.00240877,0.00270856,0.0658897
18,-8.46106e-07,0.0197815,0.131124
18,-0.000587271,0.0197936,0.131186
16,-0.000278122,0.0198452,0.126032
14,-0.000150926,0.0078916,0.122244
1,-0.00207992,0.0162758,0.0586181
18,-0.000671554,0.0207385,0.130412
12,-0.000393281,0.0140136,0.117168
4,-0.000750655,0.0177951,0.0811842
2,-0.000549935,0.0153849,0.067414
16,-0.000256039,0.0050717,0.126686
14,-0.000128482,0.0156531,0.122524
2,-0.0024068,0.00270452,0.0658932
4,-0.000767377,0.0178868,0.0811315
16,-0.00046557,0.0124646,0.126087
1,-0.004125,0.000711953,0.0572766
14,-0.00055596,0.0185423,0.121471
12,-0.00033827,0.00829502,0.116535
4,-0.000763395,0.0178251,0.081179
18,-3.72317e-05,0.00284521,0.130736
1,-0.00358754,0.0234988,0.0570411
12,-0.000746081,0.0172576,0.116379
18,-0.000287921,0.0213671,0.130191
2,-0.00156385,0.0213687,0.0660993
4,-0.00143243,0.0061743,0.0812527
